simple_id,param_id,smirks,equilibrium_value
a165,specificity=3 index=132 count=28,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2]~;@[!#1;r8:3],N/A
a166,specificity=3 index=133 count=28,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X3;r5:2]~;@[!#1;r5:3],N/A
a167,specificity=3 index=134 count=27,[!#1;r5:1]~;@[#7X3;r5:2]~[!#1;r6:3],N/A
a168,specificity=3 index=135 count=26,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[!#1;r6:3],N/A
a169,specificity=3 index=136 count=26,[!#1;r7:1]~;@[#6X4;r6:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a170,specificity=3 index=137 count=26,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X3;r5:2]~;@[!#1;r5:3],N/A
a171,specificity=3 index=138 count=25,[!#1;r4:1]~[#6X3;r5:2]~;@[!#1;r5:3],N/A
a172,specificity=3 index=139 count=25,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[!#1;r3:3],N/A
a173,specificity=3 index=140 count=23,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r3:2]~;@[!#1;r3:3],N/A
a174,specificity=3 index=141 count=23,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[!#1;r4:3],N/A
a175,specificity=3 index=142 count=22,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[!#1;r5:3],N/A
a176,specificity=3 index=143 count=22,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[!#1;r3:3],N/A
a177,specificity=3 index=144 count=22,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[!#1;r5:3],N/A
a178,specificity=3 index=145 count=21,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[!#1;r6:3],N/A
a179,specificity=3 index=146 count=20,[!#1;r6:1]~;@[#6X4;r4:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a180,specificity=3 index=147 count=20,[!#1;r5:1]~;@[#6X3;r6:2]~[!#1;r6:3],N/A
a181,specificity=3 index=148 count=20,[!#1;r3:1]~;@[#6X4;r3:2]~[!#1;r6:3],N/A
a182,specificity=3 index=149 count=20,[!#1;r4:1]~;@[#6X4;r4:2]~[!#1;r6:3],N/A
a183,specificity=3 index=150 count=20,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[!#1;r5:3],N/A
a184,specificity=3 index=151 count=20,[!#1;r5:1]~[#6X4;r6:2]~;@[!#1;r6:3],N/A
a185,specificity=3 index=152 count=19,[!#1;r5:1]~[#7X3;r6:2]~;@[!#1;r6:3],N/A
a186,specificity=3 index=153 count=19,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[!#1;r4:3],N/A
a187,specificity=3 index=154 count=19,[!#1;r4:1]~;@[#7X3;r4:2]~[!#1;r6:3],N/A
a188,specificity=3 index=155 count=19,[!#1;r8:1]~;@[#6X3;r8:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a189,specificity=3 index=156 count=18,[!#1;r5:1]~;@[#6X3;r6:2]~[!#1;r5:3],N/A
a190,specificity=3 index=157 count=18,[!#1;r7:1]~;@[#6X4;r7:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a191,specificity=3 index=158 count=18,[!#1;r6:1]~;@[#15X4;r6:2]~[!#1;r6:3],N/A
a192,specificity=3 index=159 count=18,[!#1;r3:1]~[#6X4;r5:2]~;@[!#1;r5:3],N/A
a193,specificity=3 index=160 count=17,[!#1;r6:1]~[#7X3;r7:2]~;@[!#1;r7:3],N/A
a194,specificity=3 index=161 count=16,[!#1;r6:1]~;@[#6X3;r6:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a195,specificity=3 index=162 count=16,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r8:2]~;@[!#1;r8:3],N/A
a196,specificity=3 index=163 count=16,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[!#1;r6:3],N/A
a197,specificity=3 index=164 count=15,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[!#1;r4:3],N/A
a198,specificity=3 index=165 count=15,[!#1;r8:1]~;@[#7X3;r8:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a199,specificity=3 index=166 count=15,[!#1;r5:1]~;@[#6X3;r5:2]~[!#1;r5:3],N/A
a200,specificity=3 index=167 count=15,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[!#1;r5:3],N/A
a201,specificity=3 index=168 count=15,[!#1;r4:1]~[#6X4;r6:2]~;@[!#1;r6:3],N/A
a202,specificity=3 index=169 count=14,[!#1;r5:1]~;@[#6X3;r5:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a203,specificity=3 index=170 count=14,[!#1;r5:1]~;@[#6X3;r5:2]~[!#1;r6:3],N/A
a204,specificity=3 index=171 count=14,[!#1;r3:1]~;@[#6X3;r3:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a205,specificity=3 index=172 count=13,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X3;r6:2]~;@[!#1;r6:3],N/A
a206,specificity=3 index=173 count=13,[!#1;r6:1]~;@[#6X4;r7:2]~[!#1;r6:3],N/A
a207,specificity=3 index=174 count=13,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[!#1;r3:3],N/A
a208,specificity=3 index=175 count=13,[!#1;r6:1]~;@[#6X4;r8:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a209,specificity=3 index=176 count=12,[!#1;r5:1]~;@[#6X4;r3:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a210,specificity=3 index=177 count=12,[!#1;r3:1]~[#6X3;r6:2]~;@[!#1;r6:3],N/A
a211,specificity=3 index=178 count=12,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[!#1;r4:3],N/A
a212,specificity=3 index=179 count=12,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X5;r4:2]~;@[!#1;r4:3],N/A
a213,specificity=3 index=180 count=12,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[!#1;r7:3],N/A
a214,specificity=3 index=181 count=12,[!#1;r5:1]~;@[#7X3;r5:2]~[!#1;r7:3],N/A
a215,specificity=3 index=182 count=11,[!#1;r4:1]~[#7X3;r5:2]~;@[!#1;r5:3],N/A
a216,specificity=3 index=183 count=11,[!#1;r5:1]~;@[#7X3;r5:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a217,specificity=3 index=184 count=11,[!#1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;r6:2]~;@[!#1;r6:3],N/A
a218,specificity=3 index=185 count=10,[!#1;r6:1]~;@[#6X3;r7:2]~[!#1;r6:3],N/A
a219,specificity=3 index=186 count=10,[!#1;r5:1]~[#6X3;r7:2]~;@[!#1;r7:3],N/A
a220,specificity=3 index=187 count=10,[!#1;r6:1]~;@[#6X4;r5:2]~[!#1;r6:3],N/A
a221,specificity=3 index=188 count=10,[!#1;r7:1]~;@[#6X4;r5:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a222,specificity=3 index=189 count=10,[!#1;r4:1]~[#6X3;r6:2]~;@[!#1;r5:3],N/A
a223,specificity=3 index=190 count=10,[!#1;r8:1]~;@[#6X4;r6:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a224,specificity=3 index=191 count=10,[!#1;r3:1]~;@[#7X3;r3:2]~[#1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a225,specificity=3 index=192 count=70,[!#1;r5:1]~;@[#6X3;r5:2]~;@[!#1;r7:3],N/A
a226,specificity=3 index=193 count=70,[!#1;r4:1]~;@[#6X4;r4:2]~;@[!#1;r5:3],N/A
a227,specificity=3 index=194 count=61,[!#1;r4:1]~;@[#6X4;r4:2]~;@[!#1;r6:3],N/A
a228,specificity=3 index=195 count=60,[!#1;r5:1]~;@[#6X4;r5:2]~;@[!#1;r6:3],N/A
a229,specificity=3 index=196 count=49,[!#1;r6:1]~;@[#16X4;r6:2]~;@[!#1;r6:3],N/A
a230,specificity=3 index=197 count=46,[!#1;r5:1]~;@[#6X4;r5:2]~;@[!#1;r5:3],N/A
a231,specificity=3 index=198 count=46,[!#1;r6:1]~;@[#6X4;r6:2]~;@[!#1;r6:3],N/A
a232,specificity=3 index=199 count=45,[!#1;r5:1]~;@[#6X3;r5:2]~;@[!#1;r6:3],N/A
a233,specificity=3 index=200 count=45,[!#1;r7:1]~;@[#6X4;r7:2]~;@[!#1;r7:3],N/A
a234,specificity=3 index=201 count=45,[!#1;r5:1]~;@[#7X3;r5:2]~;@[!#1;r5:3],N/A
a235,specificity=3 index=202 count=41,[!#1;r5:1]~;@[#6X4;r6:2]~;@[!#1;r6:3],N/A
a236,specificity=3 index=203 count=41,[!#1;r5:1]~;@[#6X4;r5:2]~;@[!#1;r7:3],N/A
a237,specificity=3 index=204 count=40,[!#1;r5:1]~;@[#6X4;r7:2]~;@[!#1;r7:3],N/A
a238,specificity=3 index=205 count=39,[!#1;r6:1]~;@[#6X4;r6:2]~;@[!#1;r7:3],N/A
a239,specificity=3 index=206 count=39,[!#1;r5:1]~;@[#8X2;r5:2]~;@[!#1;r5:3],N/A
a240,specificity=3 index=207 count=38,[!#1;r4:1]~;@[#6X4;r4:2]~;@[!#1;r4:3],N/A
a241,specificity=3 index=208 count=36,[!#1;r7:1]~;@[#6X3;r7:2]~;@[!#1;r7:3],N/A
a242,specificity=3 index=209 count=35,[!#1;r3:1]~;@[#6X4;r3:2]~;@[!#1;r3:3],N/A
a243,specificity=3 index=210 count=34,[!#1;r6:1]~;@[#6X3;r6:2]~;@[!#1;r7:3],N/A
a244,specificity=3 index=211 count=34,[!#1;r5:1]~;@[#6X3;r5:2]~;@[!#1;r5:3],N/A
a245,specificity=3 index=212 count=34,[!#1;r6:1]~;@[#6X3;r7:2]~;@[!#1;r7:3],N/A
a246,specificity=3 index=213 count=33,[!#1;r6:1]~;@[#8X2;r6:2]~;@[!#1;r6:3],N/A
a247,specificity=3 index=214 count=32,[!#1;r5:1]~;@[#6X3;r7:2]~;@[!#1;r7:3],N/A
a248,specificity=3 index=215 count=29,[!#1;r6:1]~;@[#6X4;r7:2]~;@[!#1;r7:3],N/A
a249,specificity=3 index=216 count=28,[!#1;r6:1]~;@[#6X4;r5:2]~;@[!#1;r6:3],N/A
a250,specificity=3 index=217 count=28,[!#1;r6:1]~;@[#7X3;r6:2]~;@[!#1;r6:3],N/A
a251,specificity=3 index=218 count=28,[!#1;r5:1]~;@[#16X3;r5:2]~;@[!#1;r5:3],N/A
a252,specificity=3 index=219 count=27,[!#1;r6:1]~;@[#16X3;r6:2]~;@[!#1;r6:3],N/A
a253,specificity=3 index=220 count=26,[!#1;r5:1]~;@[#15X4;r5:2]~;@[!#1;r5:3],N/A
a254,specificity=3 index=221 count=26,[!#1;r6:1]~;@[#6X4;r6:2]~;@[!#1;r8:3],N/A
a255,specificity=3 index=222 count=25,[!#1;r5:1]~;@[#7X3;r6:2]~;@[!#1;r6:3],N/A
a256,specificity=3 index=223 count=25,[!#1;r3:1]~;@[#6X3;r3:2]~;@[!#1;r3:3],N/A
a257,specificity=3 index=224 count=24,[!#1;r4:1]~;@[#6X3;r4:2]~;@[!#1;r4:3],N/A
a258,specificity=3 index=225 count=24,[!#1;r7:1]~;@[#8X2;r7:2]~;@[!#1;r7:3],N/A
a259,specificity=3 index=226 count=24,[!#1;r3:1]~;@[#6X3;r6:2]~;@[!#1;r6:3],N/A
a260,specificity=3 index=227 count=24,[!#1;r6:1]~;@[#7X3;r6:2]~;@[!#1;r7:3],N/A
a261,specificity=3 index=228 count=23,[!#1;r5:1]~;@[#16X2;r5:2]~;@[!#1;r5:3],N/A
a262,specificity=3 index=229 count=23,[!#1;r6:1]~;@[#15X4;r6:2]~;@[!#1;r6:3],N/A
a263,specificity=3 index=230 count=22,[!#1;r7:1]~;@[#7X3;r7:2]~;@[!#1;r7:3],N/A
a264,specificity=3 index=231 count=22,[!#1;r5:1]~;@[#6X3;r5:2]~;@[!#1;r8:3],N/A
a265,specificity=3 index=232 count=22,[!#1;r6:1]~;@[#6X3;r6:2]~;@[!#1;r8:3],N/A
a266,specificity=3 index=233 count=22,[!#1;r5:1]~;@[#7X3;r5:2]~;@[!#1;r6:3],N/A
a267,specificity=3 index=234 count=20,[!#1;r3:1]~;@[#6X4;r3:2]~;@[!#1;r6:3],N/A
a268,specificity=3 index=235 count=19,[!#1;r6:1]~;@[#7X3;r7:2]~;@[!#1;r7:3],N/A
a269,specificity=3 index=236 count=19,[!#1;r5:1]~;@[#6X3;r7:2]~;@[!#1;r6:3],N/A
a270,specificity=3 index=237 count=19,[!#1;r6:1]~;@[#6X4;r8:2]~;@[!#1;r8:3],N/A
a271,specificity=3 index=238 count=19,[!#1;r5:1]~;@[#15X3;r5:2]~;@[!#1;r5:3],N/A
a272,specificity=3 index=239 count=19,[!#1;r8:1]~;@[#6X3;r8:2]~;@[!#1;r8:3],N/A
a273,specificity=3 index=240 count=18,[!#1;r5:1]~;@[#16X4;r5:2]~;@[!#1;r5:3],N/A
a274,specificity=3 index=241 count=18,[!#1;r5:1]~;@[#6X4;r6:2]~;@[!#1;r5:3],N/A
a275,specificity=3 index=242 count=18,[!#1;r5:1]~;@[#6X3;r6:2]~;@[!#1;r7:3],N/A
a276,specificity=3 index=243 count=18,[!#1;r3:1]~;@[#6X4;r3:2]~;@[!#1;r5:3],N/A
a277,specificity=3 index=244 count=18,[!#1;r3:1]~;@[#6X3;r3:2]~;@[!#1;r6:3],N/A
a278,specificity=3 index=245 count=17,[!#1;r5:1]~;@[#16X4;r6:2]~;@[!#1;r6:3],N/A
a279,specificity=3 index=246 count=17,[!#1;r4:1]~;@[#6X3;r5:2]~;@[!#1;r5:3],N/A
a280,specificity=3 index=247 count=17,[!#1;r4:1]~;@[#7X3;r4:2]~;@[!#1;r4:3],N/A
a281,specificity=3 index=248 count=16,[!#1;r6:1]~;@[#7X2;r7:2]~;@[!#1;r7:3],N/A
a282,specificity=3 index=249 count=15,[!#1;r7:1]~;@[#16X2;r7:2]~;@[!#1;r7:3],N/A
a283,specificity=3 index=250 count=15,[!#1;r6:1]~;@[#16X2;r7:2]~;@[!#1;r7:3],N/A
a284,specificity=3 index=251 count=15,[!#1;r6:1]~;@[#7X2;r6:2]~;@[!#1;r6:3],N/A
a285,specificity=3 index=252 count=15,[!#1;r5:1]~;@[#6X4;r8:2]~;@[!#1;r8:3],N/A
a286,specificity=3 index=253 count=15,[!#1;r5:1]~;@[#6X4;r3:2]~;@[!#1;r6:3],N/A
a287,specificity=3 index=254 count=15,[!#1;r4:1]~;@[#16X2;r4:2]~;@[!#1;r4:3],N/A
a288,specificity=3 index=255 count=15,[!#1;r6:1]~;@[#16X2;r6:2]~;@[!#1;r6:3],N/A
a289,specificity=3 index=256 count=15,[!#1;r3:1]~;@[#6X3;r5:2]~;@[!#1;r5:3],N/A
a290,specificity=3 index=257 count=15,[!#1;r6:1]~;@[#6X4;r3:2]~;@[!#1;r6:3],N/A
a291,specificity=3 index=258 count=14,[!#1;r5:1]~;@[#6X4;r7:2]~;@[!#1;r6:3],N/A
a292,specificity=3 index=259 count=14,[!#1;r5:1]~;@[#7X3;r5:2]~;@[!#1;r7:3],N/A
a293,specificity=3 index=260 count=14,[!#1;r5:1]~;@[#6X3;r6:2]~;@[!#1;r5:3],N/A
a294,specificity=3 index=261 count=14,[!#1;r4:1]~;@[#6X4;r6:2]~;@[!#1;r6:3],N/A
a295,specificity=3 index=262 count=14,[!#1;r8:1]~;@[#7X3;r8:2]~;@[!#1;r8:3],N/A
a296,specificity=3 index=263 count=14,[!#1;r5:1]~;@[#6X3;r6:2]~;@[!#1;r6:3],N/A
a297,specificity=3 index=264 count=13,[!#1;r8:1]~;@[#6X4;r8:2]~;@[!#1;r8:3],N/A
a298,specificity=3 index=265 count=13,[!#1;r6:1]~;@[#15X3;r6:2]~;@[!#1;r6:3],N/A
a299,specificity=3 index=266 count=13,[!#1;r4:1]~;@[#6X4;r5:2]~;@[!#1;r5:3],N/A
a300,specificity=3 index=267 count=12,[!#1;r4:1]~;@[#8X2;r5:2]~;@[!#1;r5:3],N/A
a301,specificity=3 index=268 count=12,[!#1;r3:1]~;@[#7X3;r3:2]~;@[!#1;r3:3],N/A
a302,specificity=3 index=269 count=12,[!#1;r5:1]~;@[#15X5;r5:2]~;@[!#1;r5:3],N/A
a303,specificity=3 index=270 count=12,[!#1;r4:1]~;@[#7X3;r5:2]~;@[!#1;r5:3],N/A
a304,specificity=3 index=271 count=12,[!#1;r5:1]~;@[#6X4;r4:2]~;@[!#1;r5:3],N/A
a305,specificity=3 index=272 count=12,[!#1;r4:1]~;@[#6X3;r4:2]~;@[!#1;r5:3],N/A
a306,specificity=3 index=273 count=12,[!#1;r3:1]~;@[#6X4;r3:2]~;@[!#1;r7:3],N/A
a307,specificity=3 index=274 count=11,[!#1;r5:1]~;@[#7X2;r7:2]~;@[!#1;r7:3],N/A
a308,specificity=3 index=275 count=11,[!#1;r6:1]~;@[#16X4;r7:2]~;@[!#1;r7:3],N/A
a309,specificity=3 index=276 count=11,[!#1;r3:1]~;@[#6X4;r6:2]~;@[!#1;r6:3],N/A
a310,specificity=3 index=277 count=11,[!#1;r5:1]~;@[#7X2;r5:2]~;@[!#1;r5:3],N/A
a311,specificity=3 index=278 count=11,[!#1;r6:1]~;@[#8X2;r7:2]~;@[!#1;r7:3],N/A
a312,specificity=3 index=279 count=11,[!#1;r6:1]~;@[#6X3;r8:2]~;@[!#1;r8:3],N/A
a313,specificity=3 index=280 count=11,[!#1;r5:1]~;@[#7X3;r6:2]~;@[!#1;r5:3],N/A
a314,specificity=3 index=281 count=11,[!#1;r3:1]~;@[#8X2;r3:2]~;@[!#1;r3:3],N/A
a315,specificity=3 index=282 count=11,[!#1;r4:1]~;@[#16X4;r4:2]~;@[!#1;r4:3],N/A
a316,specificity=3 index=283 count=11,[!#1;r5:1]~;@[#6X4;r6:2]~;@[!#1;r7:3],N/A
a317,specificity=3 index=284 count=10,[!#1;r4:1]~;@[#8X2;r4:2]~;@[!#1;r4:3],N/A
a318,specificity=3 index=285 count=10,[!#1;r4:1]~;@[#16X2;r5:2]~;@[!#1;r5:3],N/A
a319,specificity=3 index=286 count=10,[!#1;r3:1]~;@[#6X3;r3:2]~;@[!#1;r5:3],N/A
a320,specificity=3 index=287 count=10,[!#1;r6:1]~;@[#6X4;r4:2]~;@[!#1;r6:3],N/A
a321,specificity=3 index=288 count=10,[!#1;r8:1]~;@[#8X2;r8:2]~;@[!#1;r8:3],N/A
a322,specificity=3 index=289 count=10,[!#1;r6:1]~;@[#6X3;r6:2]~;@[!#1;r6:3],N/A
a323,specificity=4 index=0 count=120962,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a324,specificity=4 index=1 count=88339,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a325,specificity=4 index=2 count=21272,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a326,specificity=4 index=3 count=20038,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a327,specificity=4 index=4 count=19833,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a328,specificity=4 index=5 count=17987,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a329,specificity=4 index=6 count=17751,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a330,specificity=4 index=7 count=12586,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a331,specificity=4 index=8 count=10270,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],N/A
a332,specificity=4 index=9 count=9181,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a333,specificity=4 index=10 count=8510,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a334,specificity=4 index=11 count=7723,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r6:3],N/A
a335,specificity=4 index=12 count=7226,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a336,specificity=4 index=13 count=7106,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a337,specificity=4 index=14 count=6988,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],N/A
a338,specificity=4 index=15 count=6779,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a339,specificity=4 index=16 count=6030,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a340,specificity=4 index=17 count=5833,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],N/A
a341,specificity=4 index=18 count=5811,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a342,specificity=4 index=19 count=5530,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a343,specificity=4 index=20 count=5398,[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a344,specificity=4 index=21 count=5229,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a345,specificity=4 index=22 count=5124,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],N/A
a346,specificity=4 index=23 count=4685,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a347,specificity=4 index=24 count=4500,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a348,specificity=4 index=25 count=4416,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a349,specificity=4 index=26 count=4137,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a350,specificity=4 index=27 count=3882,[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a351,specificity=4 index=28 count=3730,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a352,specificity=4 index=29 count=2935,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a353,specificity=4 index=30 count=2900,[#6X3;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a354,specificity=4 index=31 count=2653,[#6X3;r6:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a355,specificity=4 index=32 count=2449,[#6X3;r6:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a356,specificity=4 index=33 count=2376,[#6X3;r6:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a357,specificity=4 index=34 count=2323,[#6X3;r6:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a358,specificity=4 index=35 count=2226,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a359,specificity=4 index=36 count=2112,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
